R. Evangelista,Keenan Cornelius,L,"<a href=""/?p=6332"">Choke from back</a>",World Pro.,ABS,R1,2014
R. Evangelista,Marcus Almeida,L,N/A,World Pro.,O100KG,SF,2014
R. Evangelista,Marcus Almeida,L,"Pts: 4x4, Adv",World Champ.,ABS,RD 4,2014
R. Evangelista,Marcus Almeida,L,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,O100KG,SF,2014
R. Evangelista,Luiz Panza,L,"<a href=""/?p=5463"">Armbar</a>",IBJJF Pro League,O100KG,SF,2014
R. Evangelista,Joao Rocha,L,Points,Rio Fall Open,O100KG,F,2015
R. Evangelista,Marcus Almeida,L,Guillotine,World Pro,O95KG,SF,2015
R. Evangelista,Max Carvalho,L,Points,World Pro,ABS,R2,2015
R. Evangelista,Gabriel Lucas,L,"Pts: 0x0, Adv",World Champ.,O100KG,F,2015
R. Evangelista,Roberto Abreu,L,Pts: 4x2,Grand Slam LA,ABS,SF,2015
R. Evangelista,Jose Junior,L,Pts: 2x0,World Pro,ABS,1/4F,2016
R. Evangelista,Arnaldo Maidana,L,Referee Decision,Grand Slam - LA,94KG,SF,2016
R. Evangelista,Igor Silva,L,Referee Decision,G. Slam NG - LA,108KG,F,2016
R. Evangelista,Antonio Peinado,W,Referee Decision,Brasileiro,O100KG,F,2011
R. Evangelista,Kitner Moura,W,Pts: 6x0,Pan American,ABS,R1,2012
R. Evangelista,Gustavo Elias,W,Submission,Pan American,O100KG,1/4F,2012
R. Evangelista,Amin Touati,W,N/A,World Pro.,O99KG,1/4F,2012
R. Evangelista,Roberto Abreu,W,Points,World Champ.,O100KG,R2,2012
R. Evangelista,Abraham Marte,W,Adv,Brasileiro,O100KG,SF,2013
R. Evangelista,Guiovanne Guedes,W,N/A,World Champ.,ABS,RDS,2013
R. Evangelista,James Puopolo,W,N/A,World Champ.,ABS,RDS,2013
R. Evangelista,Francisco Neto,W,N/A,Rome Open,ABS,SF,2013
R. Evangelista,Alan Finfou,W,Referee Decision,Rome Open,ABS,F,2013
R. Evangelista,Levi Duarte,W,N/A,World Pro.,O100KG,1/4F,2014
R. Evangelista,Alexandre Frota,W,Footlock,World Champ.,ABS,R2,2014
R. Evangelista,Mario Barbosa,W,Pts: 5x0,World Champ.,O100KG,1/4F,2014
R. Evangelista,Pedro Moura,W,"<a href=""/?p=4488"">Toe hold</a>",European,O100KG,1/4F,2015
R. Evangelista,Chris Bowe,W,"Pts: 2x2, Adv",World Pro,O95KG,R1,2015
R. Evangelista,Andre Campos,W,"<a href=""/?p=4488"">Toe hold</a>",World Pro,O95KG,1/4F,2015
R. Evangelista,Walnan Presto,W,"<a href=""/?p=4658"">Ezekiel</a>",World Champ.,ABS,R1,2015
R. Evangelista,Cássio Francis,W,Points,World Champ.,ABS,R2,2015
R. Evangelista,Marcus Almeida,W,"Pts: 4x4, Adv",World Champ.,ABS,1/8F,2015
R. Evangelista,Carlos Farias,W,Pts: 2x0,World Champ.,O100KG,1/8F,2015
R. Evangelista,Gustavo Elias,W,Pts: 3x0,World Champ.,O100KG,1/4F,2015
R. Evangelista,Lucio Rodrigues,W,Referee Decision,Grand Slam LA,O94KG,SF,2015
R. Evangelista,Roberto Abreu,W,Pts: 10x0,Grand Slam LA,O94KG,F,2015
R. Evangelista,Lucio Rodrigues,W,Referee Decision,Grand Slam LA,ABS,1/8F,2015
R. Evangelista,Fernando Luis,W,Cross choke f/ mount,Grand Slam - Rio,O94KG,1/8F,2015
R. Evangelista,Junior Jacinto,W,"<a href=""/?p=5463"">Armbar</a>",Grand Slam - Rio,O94KG,1/4F,2015
R. Evangelista,Gabriel Lucas,W,Referee Decision,Grand Slam - Rio,O94KG,SF,2015
R. Evangelista,Philipe Arimatea,W,Armlock,Grand Slam - Rio,ABS,R1,2015
R. Evangelista,Marcos Conrado,W,Straight armlock,Grand Slam - Rio,ABS,R2,2015
R. Evangelista,V. Silva,W,"<a href=""/?p=5463"">Armbar</a>",Grand Slam - Rio,ABS,1/8F,2015
R. Evangelista,Faisal AlKitbe,W,Pts: 4x0,Grand Slam - Rio,ABS,1/4F,2015
R. Evangelista,Erberth Santos,W,Referee Decision,Grand Slam - Rio,ABS,SF,2015
R. Evangelista,Herico Hesley,W,"<a href=""/?p=6332"">Choke from back</a>",Grand Slam - Rio,ABS,F,2015
R. Evangelista,Bruno Matias,W,"Pts: 0x0, Adv",London Grand Slam,ABS,1/4F,2016
R. Evangelista,Erberth Santos,W,Guillotine,London Grand Slam,ABS,F,2016
R. Evangelista,Lucio Rodrigues,W,Pts: 2x0,London Grand Slam,O94KG,F,2016
R. Evangelista,Rodrigo Caporal,W,Pts: 10x0,World Pro,ABS,R1,2016
R. Evangelista,Arya Esfandmaz,W,Pts: 16x0,World Pro,ABS,1/8F,2016
R. Evangelista,Dany Gerard,W,Referee Decision,World Pro,O94KG,1/4F,2016
R. Evangelista,Roberto Abreu,W,"Pts: 0x0, Adv",World Pro,O94KG,1/4F,2016
R. Evangelista,Lucio Rodrigues,W,Referee Decision,World Pro,O94KG,SF,2016
R. Evangelista,Victor Honorio,W,Pts: 6x0,World Pro,O94KG,F,2016
R. Evangelista,Erberth Santos,W,"<a href=""/?p=4488"">Toe hold</a>",Grand Slam - LA,94KG,3RD,2016
Josh Hinger,Eduardo Telles,L,Pts: 2x0,FIVE NoGi C. 2,ABS,1/4F,2014
Josh Hinger,Francisco Iturralde,L,Adv,American Nat.,82KG,SF,2014
Josh Hinger,Bernardo Faria,L,"<a href=""/?p=5463"">Armbar</a>",No Gi Worlds,ABS,1/4F,2014
Josh Hinger,Thiago Abreu,L,Footlock,No Gi Worlds,79KG,1/4F,2014
Josh Hinger,Magid Hage,L,Baseball choke,SF Open,82KG,F,2015
Josh Hinger,Felipe Cesar,L,Pts: 7x2,Pan American,82KG,R3,2015
Josh Hinger,Mike Fowler,L,Pts: 15x0,Marianas Open,ABS,1/4F,2015
Josh Hinger,Garry Tonon,L,Points,EBI 3,77KG,F,2015
Josh Hinger,Stephen Martinez,L,Adv,RevGear,ABS,F,2015
Josh Hinger,Stephen Martinez,L,Guillotine,Metamoris UG,ABS,SPF,2015
Josh Hinger,Fernando Moya,L,"<a href=""/?p=5463"">Armbar</a>",Seattle Open,ABS,SF,2015
Josh Hinger,Thiago Sa,L,"<a href=""/?p=4488"">Toe hold</a>",NoGi Worlds,88KG,1/4F,2015
Josh Hinger,Adam Wheeler,L,Pts: 5x0,NoGi Worlds,ABS,R1,2015
Josh Hinger,Procopio Fonseca,L,Pts: 9x6,Irvine Open,82KG,SF,2015
Josh Hinger,Romulo Barral,L,Cross ck. f/ mount,European Open,88KG,1/4F,2016
Josh Hinger,Felipe Pena,L,"<a href=""/?p=6332"">Choke from back</a>",European Open,ABS,R1,2016
Josh Hinger,Dillon Danis,L,"<a href=""/?p=3592"">Triangle</a>",Pan American,82KG,R1,2016
Josh Hinger,Carlos Farias,L,Collar choke,Ch. Summer Open,ABS,SF,2016
Josh Hinger,Murilo Santana,L,Arm in guillotine,NoGi Worlds,ABS,1/4F,2016
Josh Hinger,Unknown,W,Referee Decision,FIVE Cali. 2,82KG,1/4F,2014
Josh Hinger,Kyle Swanson,W,"<a href=""/?p=3592"">Triangle</a>",FIVE Cali. 2,82KG,SF,2014
Josh Hinger,Stephen Martinez,W,Points,FIVE Cali. 2,82KG,F,2014
Josh Hinger,Nathan Mendelson,W,Guillotine,American Nat.,82KG,1/4F,2014
Josh Hinger,Stephen Martinez,W,Arm Triangle,Am. Nat. NoGi,82KG,1/4F,2014
Josh Hinger,Francisco Iturralde,W,DQ,Am. Nat. NoGi,82KG,SF,2014
Josh Hinger,Francisco Iturralde,W,Pts: 11x0,Am. Nat. NoGi,ABS,1/4F,2014
Josh Hinger,AJ Agazarm,W,Points,Am. Nat. NoGi,ABS,SF,2014
Josh Hinger,Darragh OConaill,W,"<a href=""/?p=3592"">Triangle</a>",SF Open,82KG,1/4F,2015
Josh Hinger,Vitor Oliveira,W,Guillotine,SF Open,82KG,SF,2015
Josh Hinger,Mike Padilla,W,"<a href=""/?p=3592"">Triangle</a>",EBI 3,77KG,R1,2015
Josh Hinger,Nathan Orchard,W,Points,EBI 3,77KG,1/4F,2015
Josh Hinger,Darragh OConaill,W,Points,EBI 3,77KG,SF,2015
Josh Hinger,Joseph Gonzalez,W,Points,RevGear,ABS,1/4F,2015
Josh Hinger,Lance Glynn,W,Guillotine,RevGear,ABS,SF,2015
Josh Hinger,Jaret Macintosh,W,Monoplata,Sub Series Pro,82KG,SPF,2015
Josh Hinger,Vinicius Agudo,W,Monoplata,Seattle Open,82KG,1/4F,2015
Josh Hinger,Pedro Henrique,W,Monoplata,Seattle Open,82KG,SF,2015
Josh Hinger,Alessandro Ferreira,W,Guillotine,Seattle Open,ABS,1/4F,2015
Josh Hinger,Gotterell King,W,"Pts: 0x0, Adv",NoGi Worlds,88KG,1/8F,2015
Josh Hinger,Albert Aguirre,W,"<a href=""/?p=3592"">Triangle</a>",Gracie Worlds,ABS,N/A,2015
Josh Hinger,Issa Able,W,Triangle armbar,Gracie Worlds,ABS,N/A,2015
Josh Hinger,Travis Newaza,W,"<a href=""/?p=5463"">Armbar</a>",Gracie NoGi Worlds,ABS,F,2015
Josh Hinger,Brent Alvarez,W,Reverse triangle,Gracie NoGi Worlds,ABS,SF,2015
Josh Hinger,Baret Yoshida,D,---,Gracie NoGi Worlds,ABS,F,2015
Josh Hinger,Shannon Gugerty,W,Arm in Guillotine,SRO,ABS,SPF,2015
Josh Hinger,Bruno Cuppari,W,Pts: 2x0,European Open,88KG,R1,2016
Josh Hinger,Javier Yamuni,W,"<a href=""/?p=6332"">Bow and Arrow</a>",Chicago S. Open,82KG,SF,2016
Josh Hinger,Sean Fisher,W,Points,Chicago S. Open,82KG,F,2016
Josh Hinger,Aiazbek Mustakov,W,Arm Triangle,Chicago S. Open,ABS,1/4F,2016
Josh Hinger,Josh Bowling,W,Guillotine,Chicago S. Open,ABS,SF,2016
Josh Hinger,Inacio Neto,W,Monoplata,Chicago S. Open,ABS,F,2016
Josh Hinger,Steven Patterson,W,"<a href=""/?p=4302"">RNC</a>",Ch. NoGi S. Open,83KG,SF,2016
Josh Hinger,Javier Valenciano,W,Pts: 14x0,Ch. NoGi S. Open,83KG,F,2016
Josh Hinger,Steven Patterson,W,Kneebar,Ch. NoGi S. Open,ABS,SF,2016
Josh Hinger,Inacio Neto,W,Kneebar,Ch. NoGi S. Open,ABS,F,2016
Josh Hinger,John Combs,W,"<a href=""/?p=5463"">Armbar</a>",Ch. Summer Open,82KG,SF,2016
Josh Hinger,Lucas Valle,W,"<a href=""/?p=4302"">RNC</a>",Ch. Summer Open,82KG,F,2016
Josh Hinger,John Combs,W,"<a href=""/?p=5463"">Armbar</a>",Ch. Summer Open,ABS,1/4F,2016
Josh Hinger,Ben Shaeffer,W,Reverse Triangle,Chicago NoGi SO,83KG,SF,2016
Josh Hinger,Mayko Borges,W,Guillotine,Chicago NoGi SO,ABS,SF,2016
Josh Hinger,Matt Jubera,W,Reverse triangle,NoGi Worlds,85KG,1/4F,2016
Josh Hinger,Matheus Diniz,W,Pts: 4x0,NoGi Worlds,85KG,SF,2016
Josh Hinger,Charles Negromonte,W,Pts: 11x0,NoGi Worlds,85KG,F,2016
Josh Hinger,Diogo Sampaio,W,Referee Decision,NoGi Worlds,ABS,R1,2016
Josh Hinger,Mahamed Aly,W,Pts: 16x8,NoGi Worlds,ABS,1/8F,2016
Eduardo Telles,Marcio Cruz,L,Pts: 10x2,Team Nationals,O88KG,F,2002
Eduardo Telles,Hugo Carioni,L,Adv,World Champ.,94KG,1/4F,2003
Eduardo Telles,Alexandre Ribeiro,L,"Pts: 0x0, Adv",Golden Cup,94KG,SF,2004
Eduardo Telles,Gabriel Vella,L,"Pts: 0x0, Adv",Pan American,94KG,SF,2004
Eduardo Telles,Fernando Margarida,L,"<a href=""/?p=4488"">Toe hold</a>",World Cup,94KG,F,2004
Eduardo Telles,Roger Gracie,L,"<a href=""/?p=5463"">Armbar</a>",ADCC,99KG,1/4F,2005
Eduardo Telles,Gabriel Napao,L,"Pts: 0x0, Pen",ADCC,ABS,R1,2005
Eduardo Telles,Alexandre Ribeiro,L,Pts: 4x2,World Cup,100KG,1/4F,2005
Eduardo Telles,Ronaldo Souza,L,Clock choke,World Cup,O75KG,1/4F,2005
Eduardo Telles,Fernando Margarida,L,Adv,World Champ.,100KG,1/4F,2005
Eduardo Telles,Braulio Estima,L,Triangle armbar,Pan American,94KG,F,2006
Eduardo Telles,Rafael Lovato,L,Pts: 2x0,Pan American,ABS,1/4F,2006
Eduardo Telles,Jefferson Moura,L,Pts: 5x2,Brasileiro,94KG,F,2006
Eduardo Telles,Murilo Santana,L,"Pts: 0x0, Adv",Paulista FPJJ,ABS,F,2007
Eduardo Telles,Rick Macauley,L,Points,GQ All Star Pro,90KG,F,2007
Eduardo Telles,Cristiano Lazzarini,L,Points,NoGi Pan Am.,100KG,SF,2007
Eduardo Telles,Gabriel Vella,L,Referee Decision,Super Challenge,ABS,R1,2007
Eduardo Telles,Andre Galvao,L,"<a href=""/?p=4658"">Arm in Ezekiel</a>",H. Kong Cup,ABS,F,2008
Eduardo Telles,Roger Gracie,L,"Pts: 0x0, Adv",World Champ.,O100KG,SF,2008
Eduardo Telles,Tiago Gaia,L,Referee Decision,World Champ.,100KG,1/4F,2009
Eduardo Telles,Tarsis Humphreys,L,Pts: 2x0,World Champ.,88KG,SF,2010
Eduardo Telles,Sergio Moraes,L,Pts: 5x2,World Champ.,ABS,R2,2011
Eduardo Telles,Romulo Barral,L,"Pts: 2x2, Adv",World Champ.,88KG,1/4F,2011
Eduardo Telles,Roberto Alencar,L,Points,NoGi Worlds,94KG,1/4F,2012
Eduardo Telles,Antonio Peinado,L,Points,NoGi Worlds,ABS,1/8F,2012
Eduardo Telles,Joao Miyao,L,Adv,World Expo,ABS,SPF,2013
Eduardo Telles,Antonio Peinado,L,Points,World Champ.,ABS,RDS,2013
Eduardo Telles,AJ Agazarm,L,"Pts: 0x0, Adv",NoGi American Nat.,ABS,F,2013
Eduardo Telles,Gustavo Pires,L,Pts: 2x0,IBJJF Pro League,O94KG,SF,2013
Eduardo Telles,Fabiano Leite,L,Kneebar,Pan American,ABS,R2,2014
Eduardo Telles,Rodrigo Pimpolho,L,Points,Pan American,88KG,1/4F,2014
Eduardo Telles,Arnaldo Maidana,L,"<a href=""/?p=5463"">Armbar</a>",FIVE Cali. 2,ABS,SF,2014
Eduardo Telles,J. Friedrich,L,Kneebar,FIVE NoGi C. 2,ABS,SF,2014
Eduardo Telles,Keenan Cornelius,L,"Pts: 0x0, Adv",American Nat.,88KG,F,2014
Eduardo Telles,Arnaldo Maidana,L,"<a href=""/?p=5463"">Armbar</a>",No Gi Worlds,88KG,1/4F,2014
Eduardo Telles,Jackson Sousa,L,"Pts: 2x2, Adv",IBJJF Pro League,94KG,SF,2014
Eduardo Telles,AJ Agazarm,L,Points,Pan American,ABS,R1,2015
Eduardo Telles,Bernardo Faria,L,Pts: 8x0,Pan American,100KG,1/4F,2015
Eduardo Telles,Kyle Griffin,L,"<a href=""/?p=6438"">Inside heel hook</a>",EBI 8,84KG,1/4F,2016
Eduardo Telles,Fernando Piero,W,Points,Team Nationals,O88KG,F,2003
Eduardo Telles,Bruno Bastos,W,Kneebar,Golden Cup,94KG,1/4F,2004
Eduardo Telles,Todd Margolis,W,Adv,Pan American,ABS,SPF,2004
Eduardo Telles,Rener Gracie,W,Points,Pan American,94KG,1/4F,2004
Eduardo Telles,Antoine Joude,W,Kneebar,ADCC,99KG,R1,2005
Eduardo Telles,Renato Ferro,W,N/A,Copa do Brasil,O75KG,SF,2005
Eduardo Telles,Leopoldo Canal,W,Points,Pan American,94KG,1/4F,2006
Eduardo Telles,Rafael Lovato,W,Pts: 2x0,Pan American,94KG,SF,2006
Eduardo Telles,Carlos Portugues,W,Kneebar,Pan American,ABS,R1,2006
Eduardo Telles,Rigoney Castro,W,"<a href=""/?p=5463"">Armbar</a>",Brasileiro,94KG,SF,2006
Eduardo Telles,Matheus Costa,W,"<a href=""/?p=5463"">Armbar</a>",Paulista FPJJ,94KG,F,2007
Eduardo Telles,Eric Shambari,W,Pts: 12x2,GQ All Star Pro,90KG,R1,2007
Eduardo Telles,Chris Downum,W,Pts: 5x0,GQ All Star Pro,90KG,1/4F,2007
Eduardo Telles,Nathan DuCharm,W,Pts: 2x0,GQ All Star Pro,90KG,SF,2007
Eduardo Telles,E. Arrivabene,W,"<a href=""/?p=6332"">Choke from back</a>",Pan American,94KG,1/4F,2007
Eduardo Telles,Flavio Almeida,W,Points,Pan American,94KG,F,2007
Eduardo Telles,Roberto Alencar,W,Points,NoGi Pan Am.,100KG,1/4F,2007
Eduardo Telles,Paulo Ribeiro,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,O100KG,R1,2008
Eduardo Telles,Rafael Eluanger,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,O100KG,R2,2008
Eduardo Telles,Tatsui Onosi,W,"<a href=""/?p=4977"">Kimura</a>",World Champ.,ABS,R1,2008
Eduardo Telles,André Steola,W,"<a href=""/?p=4302"">RNC</a>",ADCC Trials,88KG,R1,2009
Eduardo Telles,Joao Moncaio,W,Cross ck. f/ mount,World Champ.,88KG,R1,2010
Eduardo Telles,Orlando Zanetti,W,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,88KG,1/4F,2010
Eduardo Telles,Otavio Sousa,W,"Pts: 10x10, Adv",World Champ.,ABS,1/4F,2010
Eduardo Telles,Ronaldo Antonio,W,Pts: 17x0,World Champ.,ABS,R2,2011
Eduardo Telles,Unknown,W,N/A,World Champ.,88KG,RDS,2011
Eduardo Telles,Ian Mcpherson,W,Adv,World Champ.,88KG,RDS,2011
Eduardo Telles,Bernardo Tavolaro,W,Points,NoGi Worlds,94KG,R1,2012
Eduardo Telles,Bruno Antunes,W,"Pts: 0x0, Adv",NoGi Worlds,ABS,R1,2012
Eduardo Telles,Jaroslaw Konrad,W,Submission,World Champ.,ABS,RDS,2013
Eduardo Telles,Omar Sabha,W,"<a href=""/?p=4977"">Kimura</a>",NoGi American Nat.,88KG,SF,2013
Eduardo Telles,Jason Manly,W,Pts: 5x0,NoGi American Nat.,88KG,F,2013
Eduardo Telles,Osvaldo Moizinho,W,Pts: 4x0,NoGi American Nat.,ABS,SF,2013
Eduardo Telles,Matt Jubera,W,Points,NoGi Worlds,88KG,SF,2013
Eduardo Telles,Felipe Pena,W,Pts: 6x2,NoGi Worlds,88KG,F,2013
Eduardo Telles,Rafael Fraga,W,Pts: 4x0,Pan American,88KG,R1,2014
Eduardo Telles,Josh Hinger,W,Pts: 2x0,FIVE NoGi C. 2,ABS,1/4F,2014
Eduardo Telles,Ruben Coronado,W,Katagatame,FIVE NoGi C. 2,ABS,3PLC,2014
Eduardo Telles,Elias Ramirez,W,"<a href=""/?p=5463"">Armbar</a>",American Nat.,88KG,SF,2014
Eduardo Telles,Mike Fowler,D,---,Polaris,ABS,SPF,2015
Eduardo Telles,Fabio Leopoldo,D,---,Metamoris 7,ABS,SPF,2016
Eduardo Telles,Matt Secor,W,Points,EBI 8,84KG,R1,2016
Vitor Oliveira,Claudio Mattos,L,Pts: 2x0,WPC SD trials,74KG,F,2010
Vitor Oliveira,Marcelo Garcia,L,Submission,World Champ.,82KG,RDS,2011
Vitor Oliveira,Murilo Santana,L,"<a href=""/?p=6438"">Heel hook</a>",ADCC Trials,77KG,NA,2011
Vitor Oliveira,Thiago Abreu,L,Points,Pan American,82KG,R2,2012
Vitor Oliveira,Bill Cooper,L,Kneebar,World Champ.,82KG,R2,2012
Vitor Oliveira,Rafael Barbosa,L,Referee Decision,IBJJF Pro League,94KG,1/4F,2012
Vitor Oliveira,DJ Jackson,L,"Pts: 0x0, Adv",NoGi Worlds,82KG,SF,2012
Vitor Oliveira,Alexandre Ribeiro,L,Pts: 4x0,NoGi Worlds,ABS,R1,2012
Vitor Oliveira,Marcelo Lapela,L,"<a href=""/?p=5463"">Armbar</a>",Pan American,82KG,SF,2013
Vitor Oliveira,Otavio Sousa,L,"<a href=""/?p=5463"">Armbar</a>",World Champ.,82KG,SF,2013
Vitor Oliveira,Flavio Almeida,L,Pts: 4x0,Chicago S. Open,ABS,F,2013
Vitor Oliveira,Francisco Iturralde,L,"<a href=""/?p=4302"">RNC</a>",NoGi Pan American,79KG,F,2013
Vitor Oliveira,Luiz Panza,L,"<a href=""/?p=4759"">Botinha</a>",NoGi Pan American,ABS,SF,2013
Vitor Oliveira,Gilbert Burns,L,Pts: 2x0,NoGi Worlds,82KG,F,2013
Vitor Oliveira,Victor Estima,L,Inverted triangle,IBJJF Pro League,82KG,F,2013
Vitor Oliveira,Charles Santos,L,Kneebar,Pan American,82KG,R1,2014
Vitor Oliveira,Otavio Sousa,L,Pts: 4x2,World Champ.,82KG,1/4F,2014
Vitor Oliveira,Otavio Sousa,L,"<a href=""/?p=6332"">Choke from back</a>",NYC Pro,82KG,F,2014
Vitor Oliveira,Josh Hinger,L,Guillotine,SF Open,82KG,SF,2015
Vitor Oliveira,Otavio Sousa,L,Pts: 2x0,Pan American,82KG,SF,2015
Vitor Oliveira,Claudio Calasans,L,Pts: 8x4,World Champ.,82KG,F,2015
Vitor Oliveira,Yago Souza,L,"Pts: 4x4, Adv",Pan American,82KG,F,2016
Vitor Oliveira,Jhonny Loureiro,L,Referee Decision,World Champ.,82KG,1/8F,2016
Vitor Oliveira,Edwin Najmi,L,"<a href=""/?p=4282"">Darce choke</a>",Grand Slam - LA,77KG,SF,2016
Vitor Oliveira,Lucas Barbosa,L,Pts: 0x0,NoGi Worlds,92KG,F,2016
Vitor Oliveira,Rodrigo Martins,W,N/A,World Champ.,82KG,R1,2012
Vitor Oliveira,Thiago Abreu,W,Guillotine,NoGi Worlds,82KG,1/4F,2012
Vitor Oliveira,Lucas Rocha,W,"<a href=""/?p=5463"">Armbar</a>",Pan American,82KG,R2,2013
Vitor Oliveira,Leandro Lo,W,Points,Pan American,82KG,1/4F,2013
Vitor Oliveira,Murilo Santana,W,Adv,World Champ.,82KG,1/4F,2013
Vitor Oliveira,Oliver Geddes,W,N/A,Chicago S. Open,82KG,SF,2013
Vitor Oliveira,Carlos Rodriguez,W,"<a href=""/?p=6332"">Bow and arrow</a>",Chicago S. Open,82KG,F,2013
Vitor Oliveira,Leo Iturralde,W,Points,Chicago S. Open,ABS,SF,2013
Vitor Oliveira,P. Della Monica,W,Points,Ch. S. NoGi Open,82KG,F,2013
Vitor Oliveira,Leonardo Davila,W,Mounted triangle,Ch. S. NoGi Open,ABS,F,2013
Vitor Oliveira,Jarod Lawton,W,"<a href=""/?p=5463"">Armbar</a>",Boston Summer O.,82KG,F,2013
Vitor Oliveira,Oliver Geddes,W,Baseball choke,Boston Summer O.,ABS,SF,2013
Vitor Oliveira,Magid Hage,W,Points,American Nationals,82KG,SF,2013
Vitor Oliveira,Sean Roberts,W,Points,American Nationals,82KG,F,2013
Vitor Oliveira,James Puopolo,W,Points,American Nationals,ABS,SF,2013
Vitor Oliveira,AJ Agazarm,W,"<a href=""/?p=5463"">Armbar</a>",American Nationals,ABS,F,2013
Vitor Oliveira,DJ Jackson,W,Points,NoGi Worlds,82KG,SF,2013
Vitor Oliveira,Francisco Iturralde,W,"Pts: 0x0, Adv",IBJJF Pro League,82KG,SF,2013
Vitor Oliveira,Jarod Lawton,W,"<a href=""/?p=5463"">Armbar</a>",Boston Open,82KG,F,2013
Vitor Oliveira,Lucas Lepri,W,Pts: 4x2,Atlanta Open,82KG,F,2013
Vitor Oliveira,Fletcher Linton,W,"<a href=""/?p=5463"">Armbar</a>",NY Summer Op.,82KG,F,2014
Vitor Oliveira,Thomas Hernan,W,N/A,World Champ.,82KG,RDS,2014
Vitor Oliveira,Stephen Martinez,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,82KG,RDS,2014
Vitor Oliveira,Caio Terra,W,"<a href=""/?p=6332"">Choke from back</a>",Chicago Open,ABS,F,2014
Vitor Oliveira,Diego Ferreira,W,Points,Dallas Open,82KG,SF,2014
Vitor Oliveira,Rafael Barbosa,W,Pts: 10x2,Dallas Open,82KG,F,2014
Vitor Oliveira,Nik Ruben,W,Kneebar,No Gi Pan Am.,79KG,1/4F,2014
Vitor Oliveira,Francisco Iturralde,W,Points,No Gi Pan Am.,79KG,SF,2014
Vitor Oliveira,Enrique Coco,W,"<a href=""/?p=4302"">RNC</a>",No Gi Pan Am.,79KG,F,2014
Vitor Oliveira,Claudio Calasans,W,Adv,IBJJF Pro League,82KG,SF,2014
Vitor Oliveira,Francisco Iturralde,W,Pts: 4x2,IBJJF Pro League,82KG,F,2014
Vitor Oliveira,Vinicius Agudo,W,Choke,NYC Pro,82KG,SF,2014
Vitor Oliveira,Nathan Mendelsohn,W,Injury,Long Beach Pro,82KG,SF,2014
Vitor Oliveira,Marcelo Mafra,W,"<a href=""/?p=6332"">Choke from back</a>",Long Beach Pro,82KG,F,2014
Vitor Oliveira,Stephen Martinez,W,N/A,JJ World League,82KG,F,2015
Vitor Oliveira,Peter Runez,W,"<a href=""/?p=6332"">Choke from back</a>",Houston Open,82KG,F,2015
Vitor Oliveira,Carlos Vidal,W,"<a href=""/?p=6332"">Choke from back</a>",Houston Open,ABS,SF,2015
Vitor Oliveira,AJ Sousa,W,Referee Decision,Pan American,82KG,R1,2015
Vitor Oliveira,Thomas Oyarzun,W,Pts: 8x0,Pan American,82KG,R3,2015
Vitor Oliveira,Tanner Rice,W,Pts: 7x4,Pan American,82KG,1/4F,2015
Vitor Oliveira,Mathew Simms,W,N/A,Chicago Spring,82KG,1/4F,2015
Vitor Oliveira,Unknown,W,N/A,Chicago Spring,82KG,SF,2015
Vitor Oliveira,Sean Fisher,W,"<a href=""/?p=6332"">Choke from back</a>",Chicago Spring,82KG,F,2015
Vitor Oliveira,Marcelo Mafra,W,Referee Decision,World Champ.,82KG,1/4F,2015
Vitor Oliveira,Otavio Sousa,W,Pts: 2x0,World Champ.,82KG,SF,2015
Vitor Oliveira,Kevin Mahecha,W,"Pts: 2x2, Adv",Santa Cruz Open,82KG,1/4F,2015
Vitor Oliveira,Samuel Snow,W,N/A,Atlanta Open,82KG,SF,2016
Vitor Oliveira,Pedro Henrique,W,Pts: 6x2,Atlanta Open,82KG,F,2016
Vitor Oliveira,Ekiezer Skaf,W,Pts: 4x2,Pan American,82KG,1/8F,2016
Vitor Oliveira,Felipe Cesar,W,Pts: 4x2,Pan American,82KG,1/4F,2016
Vitor Oliveira,JT Torres,W,Pts: 6x0,Pan American,82KG,SF,2016
Vitor Oliveira,Thiago Sa,W,Injury,Atlanta BJJ Pro,94KG,SF,2016
Vitor Oliveira,Murilo Santana,W,Points,Atlanta BJJ Pro,94KG,F,2016
Vitor Oliveira,Brian Morizi,W,"Pts: 2x2, Adv",Grand Slam - LA,77KG,1/4F,2016
Vitor Oliveira,Bruno Alves,W,Pts: 9x0,Grand Slam - LA,77KG,3RD,2016
Vitor Oliveira,Roberto Torralbas,W,Referee Decision,NoGi Worlds,92KG,1/4F,2016
Vitor Oliveira,William Bush,W,Guillotine,NoGi Worlds,92KG,SF,2016
Tiago Bravo,Leandro Lo,L,Pts: 8x2,Brasileiro NoGi,73KG,SF,2011
Tiago Bravo,Joao Miyao,L,Referee Decision,World Pro.,64KG,F,2014
Tiago Bravo,Leo Sagioro,L,Points,World Pro,65KG,1/4F,2015
Tiago Bravo,Paulo Miyao,L,Pts: 8x2,Grand Slam Tokyo,69KG,F,2015
Tiago Bravo,Roberto Satoshi,L,"<a href=""/?p=6332"">Bow and arrow</a>",Grand Slam LA,77KG,SF,2015
